timestamp,temperature,vibration,pressure,rotation_speed,power_consumption,anomaly
2026-03-10 22:25:25.091904,69.61,2.96,130.01,1571.1,44.9,0
2026-03-10 22:26:25.091904,77.3,4.1,119.62,1433.8,45.96,0
2026-03-10 22:27:25.091904,88.44,6.23,114.3,1469.7,46.04,0
2026-03-10 22:28:25.091904,78.0,3.34,109.63,1523.2,43.48,0
2026-03-10 22:29:25.091904,77.45,3.89,117.19,1538.7,56.22,0
2026-03-10 22:30:25.091904,78.57,4.36,118.64,1453.4,46.25,0
2026-03-10 22:31:25.091904,78.85,6.74,126.26,1439.4,53.56,0
2026-03-10 22:32:25.091904,76.04,4.95,140.3,1497.6,44.73,0
2026-03-10 22:33:25.091904,79.49,5.18,114.41,1441.3,53.23,0
2026-03-10 22:34:25.091904,82.33,5.55,131.69,1512.8,47.24,0
2026-03-10 22:35:25.091904,88.03,6.88,115.26,1510.8,58.98,0
2026-03-10 22:36:25.091904,80.64,5.11,115.84,1478.4,50.36,0
2026-03-10 22:37:25.091904,81.32,2.62,103.07,1430.0,53.88,0
2026-03-10 22:38:25.091904,87.57,5.17,105.0,1495.3,47.7,0
2026-03-10 22:39:25.091904,87.47,6.94,102.81,1540.2,45.33,0
2026-03-10 22:40:25.091904,87.24,5.87,131.19,1485.2,46.75,0
2026-03-10 22:41:25.091904,76.12,5.29,124.97,1472.7,47.49,0
2026-03-10 22:42:25.091904,75.78,5.48,134.36,1444.4,46.53,0
2026-03-10 22:43:25.091904,77.37,2.52,107.87,1499.5,50.99,0
2026-03-10 22:44:25.091904,68.63,2.33,117.85,1441.5,48.91,0
2026-03-10 22:45:25.091904,81.11,6.21,116.89,1549.9,52.2,0
2026-03-10 22:46:25.091904,86.94,6.74,119.21,1497.7,51.06,0
2026-03-10 22:47:25.091904,84.66,4.15,108.12,1496.6,44.15,0
2026-03-10 22:48:25.091904,79.38,5.26,128.08,1488.0,46.16,0
2026-03-10 22:49:25.091904,78.75,5.84,109.95,1466.7,45.32,0
2026-03-10 22:50:25.091904,85.92,7.24,115.75,1520.3,54.1,0
2026-03-10 22:51:25.091904,74.95,4.89,132.33,1512.4,45.55,0
2026-03-10 22:52:25.091904,81.21,6.0,121.9,1591.3,56.75,0
2026-03-10 22:53:25.091904,85.35,7.69,128.58,1512.9,54.85,0
2026-03-10 22:54:25.091904,79.12,4.62,119.13,1579.5,53.45,0
2026-03-10 22:55:25.091904,80.57,5.09,129.47,1455.1,49.12,0
2026-03-10 22:56:25.091904,73.26,3.51,124.19,1481.5,50.73,0
2026-03-10 22:57:25.091904,73.88,3.58,101.31,1531.1,59.92,0
2026-03-10 22:58:25.091904,79.0,6.18,106.01,1571.1,50.33,0
2026-03-10 22:59:25.091904,75.93,6.61,111.14,1478.3,41.69,0
2026-03-10 23:00:25.091904,84.68,6.57,119.38,1458.1,48.51,0
2026-03-10 23:01:25.091904,81.24,3.61,111.25,1568.4,51.47,0
2026-03-10 23:02:25.091904,83.03,4.72,130.62,1570.8,58.07,0
2026-03-10 23:03:25.091904,80.11,5.65,125.0,1419.6,53.77,0
2026-03-10 23:04:25.091904,70.2,1.93,118.77,1541.9,50.1,0
2026-03-10 23:05:25.091904,84.58,5.62,121.37,1507.5,46.68,0
2026-03-10 23:06:25.091904,87.95,7.54,133.46,1468.5,56.69,0
2026-03-10 23:07:25.091904,84.05,6.53,106.23,1485.5,48.43,0
2026-03-10 23:08:25.091904,81.34,1.75,128.24,1467.5,46.31,0
2026-03-10 23:09:25.091904,80.95,5.54,123.02,1494.4,56.05,0
2026-03-10 23:10:25.091904,79.43,5.29,145.49,1542.9,47.92,0
2026-03-10 23:11:25.091904,78.93,5.37,130.3,1557.1,49.93,0
2026-03-10 23:12:25.091904,73.27,5.14,123.63,1580.6,52.36,0
2026-03-10 23:13:25.091904,82.09,4.56,118.88,1488.6,41.77,0
2026-03-10 23:14:25.091904,73.25,1.86,126.26,1527.5,48.3,0
2026-03-10 23:15:25.091904,83.13,5.42,112.06,1510.1,51.53,0
2026-03-10 23:16:25.091904,89.98,5.85,104.4,1506.3,52.81,0
2026-03-10 23:17:25.091904,76.74,4.25,121.54,1546.4,56.49,0
2026-03-10 23:18:25.091904,72.88,6.7,123.36,1543.0,50.93,0
2026-03-10 23:19:25.091904,77.74,2.79,108.19,1505.4,52.0,0
2026-03-10 23:20:25.091904,76.09,2.67,103.6,1479.0,58.25,0
2026-03-10 23:21:25.091904,76.93,5.11,125.14,1504.1,53.45,0
2026-03-10 23:22:25.091904,79.95,4.08,126.65,1477.4,46.75,0
2026-03-10 23:23:25.091904,86.16,6.31,113.26,1505.6,47.38,0
2026-03-10 23:24:25.091904,74.59,4.42,107.07,1482.5,54.11,0
2026-03-10 23:25:25.091904,82.31,6.83,131.26,1566.8,42.02,0
2026-03-10 23:26:25.091904,84.7,4.03,128.74,1523.0,47.91,0
2026-03-10 23:27:25.091904,77.14,5.19,121.58,1535.0,49.99,0
2026-03-10 23:28:25.091904,74.94,2.32,143.36,1476.2,47.06,0
2026-03-10 23:29:25.091904,68.05,4.93,123.83,1515.0,47.68,0
2026-03-10 23:30:25.091904,73.53,5.1,119.75,1507.3,51.03,0
2026-03-10 23:31:25.091904,83.97,6.63,113.35,1499.3,54.39,0
2026-03-10 23:32:25.091904,81.45,2.96,117.25,1449.2,49.77,0
2026-03-10 23:33:25.091904,73.11,4.62,107.34,1580.5,55.09,0
2026-03-10 23:34:25.091904,84.26,6.96,113.53,1541.7,42.89,0
2026-03-10 23:35:25.091904,82.59,7.14,135.79,1523.5,58.91,0
2026-03-10 23:36:25.091904,82.04,3.87,121.87,1482.7,58.24,0
2026-03-10 23:37:25.091904,72.67,4.07,125.67,1543.9,49.48,0
2026-03-10 23:38:25.091904,77.35,2.71,103.87,1544.0,47.26,0
2026-03-10 23:39:25.091904,71.33,2.13,136.75,1470.8,52.69,0
2026-03-10 23:40:25.091904,79.95,4.48,126.87,1487.2,50.12,0
2026-03-10 23:41:25.091904,78.57,4.13,117.36,1469.1,41.51,0
2026-03-10 23:42:25.091904,84.43,7.78,135.31,1495.8,47.19,0
2026-03-10 23:43:25.091904,83.09,5.47,104.4,1451.8,47.83,0
2026-03-10 23:44:25.091904,79.63,4.72,142.59,1475.9,54.91,0
2026-03-10 23:45:25.091904,81.17,5.89,118.3,1434.5,56.54,0
2026-03-10 23:46:25.091904,81.17,6.39,107.06,1497.2,53.41,0
2026-03-10 23:47:25.091904,83.63,6.64,113.46,1516.8,48.69,0
2026-03-10 23:48:25.091904,81.7,5.35,108.07,1461.4,48.55,0
2026-03-10 23:49:25.091904,75.49,4.97,128.92,1508.1,54.63,0
2026-03-10 23:50:25.091904,78.85,5.21,116.12,1439.8,55.89,0
2026-03-10 23:51:25.091904,75.09,4.92,99.47,1453.6,50.32,0
2026-03-10 23:52:25.091904,78.39,4.29,104.88,1524.9,53.14,0
2026-03-10 23:53:25.091904,80.15,6.41,103.8,1492.2,49.66,0
2026-03-10 23:54:25.091904,82.95,4.74,129.3,1554.7,56.31,0
2026-03-10 23:55:25.091904,80.29,3.63,123.29,1498.1,50.68,0
2026-03-10 23:56:25.091904,75.9,5.03,109.67,1505.8,49.64,0
2026-03-10 23:57:25.091904,81.92,5.97,116.03,1518.7,54.15,0
2026-03-10 23:58:25.091904,78.94,3.03,119.53,1505.6,44.87,0
2026-03-10 23:59:25.091904,78.49,4.64,115.71,1501.3,52.63,0
2026-03-11 00:00:25.091904,74.56,3.92,114.13,1485.1,50.5,0
2026-03-11 00:01:25.091904,80.98,7.95,114.07,1401.9,46.5,0
2026-03-11 00:02:25.091904,84.09,5.12,136.95,1497.6,50.26,0
2026-03-11 00:03:25.091904,88.25,7.1,115.29,1455.3,49.55,0
2026-03-11 00:04:25.091904,79.72,5.33,135.68,1512.6,45.25,0
2026-03-11 00:05:25.091904,84.35,5.45,116.36,1543.3,43.84,0
2026-03-11 00:06:25.091904,66.49,4.92,126.19,1429.4,49.56,0
2026-03-11 00:07:25.091904,85.37,4.7,130.48,1540.8,51.81,0
2026-03-11 00:08:25.091904,79.09,4.9,120.41,1503.7,46.0,0
2026-03-11 00:09:25.091904,78.86,4.11,116.2,1479.5,41.31,0
2026-03-11 00:10:25.091904,78.53,4.99,126.38,1527.3,53.33,0
2026-03-11 00:11:25.091904,81.9,2.81,116.31,1492.2,47.48,0
2026-03-11 00:12:25.091904,75.7,5.23,118.48,1482.1,48.06,0
2026-03-11 00:13:25.091904,83.38,3.37,127.76,1431.9,48.61,0
2026-03-11 00:14:25.091904,82.04,5.13,114.01,1492.3,38.72,0
2026-03-11 00:15:25.091904,83.67,5.43,132.44,1531.6,52.31,0
2026-03-11 00:16:25.091904,82.34,6.91,123.34,1468.0,48.22,0
2026-03-11 00:17:25.091904,74.97,5.43,119.9,1516.6,47.66,0
2026-03-11 00:18:25.091904,83.47,4.64,123.36,1440.5,51.66,0
2026-03-11 00:19:25.091904,79.7,4.15,109.5,1457.7,52.29,0
2026-03-11 00:20:25.091904,88.06,5.97,129.13,1466.1,49.76,0
2026-03-11 00:21:25.091904,78.86,4.87,123.65,1426.8,47.81,0
2026-03-11 00:22:25.091904,76.08,3.98,139.98,1491.6,59.32,0
2026-03-11 00:23:25.091904,86.66,5.21,125.53,1530.7,47.94,0
2026-03-11 00:24:25.091904,83.59,2.49,116.45,1524.8,51.19,0
2026-03-11 00:25:25.091904,80.26,5.11,108.68,1496.3,51.53,0
2026-03-11 00:26:25.091904,74.51,3.95,113.8,1489.6,49.29,0
2026-03-11 00:27:25.091904,82.77,4.56,128.92,1464.4,48.92,0
2026-03-11 00:28:25.091904,84.24,7.69,122.2,1589.1,46.82,0
2026-03-11 00:29:25.091904,81.39,4.34,106.17,1475.9,48.13,0
2026-03-11 00:30:25.091904,80.97,6.07,105.01,1504.5,50.95,0
2026-03-11 00:31:25.091904,89.87,6.42,132.95,1498.7,51.74,0
2026-03-11 00:32:25.091904,79.16,6.15,118.66,1462.9,44.67,0
2026-03-11 00:33:25.091904,83.16,5.5,119.29,1458.5,51.6,0
2026-03-11 00:34:25.091904,74.81,3.5,117.97,1563.1,53.97,0
2026-03-11 00:35:25.091904,76.98,4.12,122.16,1561.3,45.92,0
2026-03-11 00:36:25.091904,75.0,3.43,126.11,1511.2,53.37,0
2026-03-11 00:37:25.091904,82.37,4.52,115.34,1470.5,46.54,0
2026-03-11 00:38:25.091904,83.21,4.54,130.57,1525.3,51.17,0
2026-03-11 00:39:25.091904,80.04,3.77,107.39,1498.7,47.24,0
2026-03-11 00:40:25.091904,80.99,5.74,132.33,1456.4,52.66,0
2026-03-11 00:41:25.091904,79.3,4.33,123.56,1519.7,37.51,0
2026-03-11 00:42:25.091904,83.06,4.51,109.11,1597.0,51.89,0
2026-03-11 00:43:25.091904,79.95,2.88,134.16,1460.2,44.99,0
2026-03-11 00:44:25.091904,68.08,5.09,123.74,1529.8,51.23,0
2026-03-11 00:45:25.091904,78.52,4.87,129.0,1527.0,52.43,0
2026-03-11 00:46:25.091904,77.37,4.19,101.08,1575.6,49.95,0
2026-03-11 00:47:25.091904,84.04,5.51,113.0,1428.4,43.76,0
2026-03-11 00:48:25.091904,80.02,5.16,117.8,1462.4,48.07,0
2026-03-11 00:49:25.091904,84.82,5.79,120.49,1492.9,49.38,0
2026-03-11 00:50:25.091904,76.85,5.85,127.55,1557.3,47.3,0
2026-03-11 00:51:25.091904,83.1,5.97,128.04,1459.0,45.83,0
2026-03-11 00:52:25.091904,88.56,7.25,99.09,1468.0,48.93,0
2026-03-11 00:53:25.091904,73.71,5.17,114.43,1492.9,44.94,0
2026-03-11 00:54:25.091904,88.76,3.72,115.98,1452.1,46.34,0
2026-03-11 00:55:25.091904,84.2,4.42,123.54,1490.0,45.37,0
2026-03-11 00:56:25.091904,78.92,4.46,128.54,1478.7,52.25,0
2026-03-11 00:57:25.091904,73.79,3.76,127.67,1447.6,52.86,0
2026-03-11 00:58:25.091904,72.43,1.61,127.97,1523.8,56.89,0
2026-03-11 00:59:25.091904,81.0,5.31,117.18,1552.9,59.13,0
2026-03-11 01:00:25.091904,82.07,5.05,125.48,1500.6,45.27,0
2026-03-11 01:01:25.091904,91.92,7.58,104.03,1400.8,45.23,0
2026-03-11 01:02:25.091904,82.85,7.5,124.93,1516.8,41.89,0
2026-03-11 01:03:25.091904,84.37,5.92,133.95,1449.0,50.56,0
2026-03-11 01:04:25.091904,75.7,5.76,105.93,1469.2,55.79,0
2026-03-11 01:05:25.091904,75.9,3.88,119.66,1511.5,46.69,0
2026-03-11 01:06:25.091904,82.2,5.25,130.97,1509.2,54.02,0
2026-03-11 01:07:25.091904,82.8,4.84,126.65,1484.8,48.18,0
2026-03-11 01:08:25.091904,77.0,5.2,131.52,1440.8,54.95,0
2026-03-11 01:09:25.091904,75.94,3.96,122.49,1414.1,46.41,0
2026-03-11 01:10:25.091904,87.7,5.57,133.23,1521.4,51.24,0
2026-03-11 01:11:25.091904,81.53,3.15,125.29,1510.7,47.98,0
2026-03-11 01:12:25.091904,89.13,9.1,118.75,1559.1,55.64,0
2026-03-11 01:13:25.091904,73.84,6.95,122.37,1473.6,52.2,0
2026-03-11 01:14:25.091904,94.88,6.79,127.92,1478.9,47.1,0
2026-03-11 01:15:25.091904,76.47,3.28,118.99,1435.0,46.78,0
2026-03-11 01:16:25.091904,74.22,2.81,117.88,1492.1,49.62,0
2026-03-11 01:17:25.091904,78.39,5.37,119.94,1524.5,62.22,0
2026-03-11 01:18:25.091904,80.87,4.59,104.44,1488.8,51.89,0
2026-03-11 01:19:25.091904,86.73,7.49,107.85,1505.1,51.48,0
2026-03-11 01:20:25.091904,85.97,5.85,108.56,1562.2,44.76,0
2026-03-11 01:21:25.091904,75.72,4.94,124.7,1496.4,42.89,0
2026-03-11 01:22:25.091904,82.59,7.0,135.65,1531.4,49.89,0
2026-03-11 01:23:25.091904,89.63,5.25,113.49,1483.3,53.92,0
2026-03-11 01:24:25.091904,81.63,5.31,119.87,1495.5,59.25,0
2026-03-11 01:25:25.091904,82.04,6.41,122.48,1478.6,45.1,0
2026-03-11 01:26:25.091904,73.93,4.09,100.36,1573.2,46.62,0
2026-03-11 01:27:25.091904,85.03,6.38,122.68,1555.7,49.82,0
2026-03-11 01:28:25.091904,86.17,5.76,131.05,1504.3,45.67,0
2026-03-11 01:29:25.091904,81.45,3.76,111.92,1522.8,55.59,0
2026-03-11 01:30:25.091904,84.12,7.64,118.75,1546.1,52.47,0
2026-03-11 01:31:25.091904,80.39,4.38,126.91,1576.2,49.9,0
2026-03-11 01:32:25.091904,83.11,2.79,111.67,1460.6,48.31,0
2026-03-11 01:33:25.091904,82.72,3.95,119.61,1482.9,54.42,0
2026-03-11 01:34:25.091904,73.67,3.6,128.09,1571.9,54.61,0
2026-03-11 01:35:25.091904,69.07,5.26,102.28,1503.4,53.17,0
2026-03-11 01:36:25.091904,85.72,7.19,122.38,1505.7,55.49,0
2026-03-11 01:37:25.091904,84.27,5.34,115.09,1497.0,48.61,0
2026-03-11 01:38:25.091904,79.38,7.14,128.94,1523.9,48.44,0
2026-03-11 01:39:25.091904,82.84,6.44,136.52,1508.4,48.23,0
2026-03-11 01:40:25.091904,71.61,1.4,107.21,1468.1,40.79,0
2026-03-11 01:41:25.091904,82.9,6.21,106.65,1472.5,48.31,0
2026-03-11 01:42:25.091904,75.98,4.22,113.68,1523.3,53.06,0
2026-03-11 01:43:25.091904,87.19,5.69,125.31,1494.2,43.7,0
2026-03-11 01:44:25.091904,80.51,4.92,119.39,1530.7,52.58,0
2026-03-11 01:45:25.091904,83.57,8.76,134.03,1525.8,55.64,0
2026-03-11 01:46:25.091904,85.31,5.59,107.64,1504.7,53.29,0
2026-03-11 01:47:25.091904,75.89,5.79,112.01,1529.8,44.99,0
2026-03-11 01:48:25.091904,88.69,6.46,136.74,1513.0,51.99,0
2026-03-11 01:49:25.091904,80.44,2.99,118.74,1509.8,53.5,0
2026-03-11 01:50:25.091904,89.18,6.46,138.49,1438.0,47.86,0
2026-03-11 01:51:25.091904,78.71,4.71,127.04,1484.8,45.07,0
2026-03-11 01:52:25.091904,75.9,4.07,121.54,1472.0,50.85,0
2026-03-11 01:53:25.091904,82.59,6.11,125.51,1508.0,45.93,0
2026-03-11 01:54:25.091904,75.6,2.99,103.92,1550.4,55.93,0
2026-03-11 01:55:25.091904,79.6,6.27,131.3,1528.8,55.49,0
2026-03-11 01:56:25.091904,77.08,4.79,122.99,1487.2,49.15,0
2026-03-11 01:57:25.091904,78.08,4.86,101.96,1554.9,54.35,0
2026-03-11 01:58:25.091904,68.68,1.97,120.34,1491.2,48.73,0
2026-03-11 01:59:25.091904,85.48,6.22,117.82,1491.6,55.24,0
2026-03-11 02:00:25.091904,80.43,5.33,130.22,1536.1,47.76,0
2026-03-11 02:01:25.091904,77.35,4.37,113.82,1481.8,45.8,0
2026-03-11 02:02:25.091904,72.5,3.75,123.78,1488.4,46.53,0
2026-03-11 02:03:25.091904,76.89,6.06,113.85,1525.3,56.03,0
2026-03-11 02:04:25.091904,89.65,5.47,100.84,1483.2,51.32,0
2026-03-11 02:05:25.091904,77.19,5.01,106.99,1558.5,39.56,0
2026-03-11 02:06:25.091904,80.08,3.67,118.84,1547.0,58.99,0
2026-03-11 02:07:25.091904,81.55,5.41,116.63,1464.6,50.36,0
2026-03-11 02:08:25.091904,68.17,5.33,123.38,1452.3,44.31,0
2026-03-11 02:09:25.091904,91.62,6.78,115.79,1476.5,48.1,0
2026-03-11 02:10:25.091904,79.85,3.38,110.23,1596.6,53.71,0
2026-03-11 02:11:25.091904,74.61,4.03,117.4,1527.1,49.7,0
2026-03-11 02:12:25.091904,85.12,7.62,104.33,1457.4,45.3,0
2026-03-11 02:13:25.091904,75.35,5.26,119.17,1569.2,51.33,0
2026-03-11 02:14:25.091904,88.9,5.34,99.43,1588.7,49.36,0
2026-03-11 02:15:25.091904,78.52,6.3,123.03,1518.7,45.96,0
2026-03-11 02:16:25.091904,82.54,7.45,123.52,1413.7,43.42,0
2026-03-11 02:17:25.091904,73.58,3.43,131.05,1504.6,48.73,0
2026-03-11 02:18:25.091904,86.25,7.95,115.4,1518.5,38.1,0
2026-03-11 02:19:25.091904,86.05,4.94,125.74,1586.3,50.38,0
2026-03-11 02:20:25.091904,88.76,5.36,104.82,1521.7,55.59,0
2026-03-11 02:21:25.091904,78.37,5.08,122.64,1515.3,50.09,0
2026-03-11 02:22:25.091904,85.75,7.02,113.45,1526.4,47.02,0
2026-03-11 02:23:25.091904,82.96,6.29,114.91,1573.8,45.53,0
2026-03-11 02:24:25.091904,75.19,4.8,134.58,1483.8,41.39,0
2026-03-11 02:25:25.091904,87.86,3.48,112.71,1526.9,43.3,0
2026-03-11 02:26:25.091904,85.48,4.67,124.27,1513.1,44.2,0
2026-03-11 02:27:25.091904,77.24,3.19,120.07,1460.3,49.29,0
2026-03-11 02:28:25.091904,89.52,6.2,128.06,1453.6,49.91,0
2026-03-11 02:29:25.091904,83.62,4.08,110.08,1510.8,49.42,0
2026-03-11 02:30:25.091904,80.09,4.86,106.59,1493.2,44.46,0
2026-03-11 02:31:25.091904,84.63,6.58,108.91,1457.1,46.69,0
2026-03-11 02:32:25.091904,88.98,6.09,106.27,1509.4,47.93,0
2026-03-11 02:33:25.091904,76.78,5.52,116.41,1540.4,41.49,0
2026-03-11 02:34:25.091904,85.38,3.93,118.42,1468.3,52.57,0
2026-03-11 02:35:25.091904,80.3,5.66,125.64,1470.9,43.53,0
2026-03-11 02:36:25.091904,84.71,3.93,125.23,1436.7,58.03,0
2026-03-11 02:37:25.091904,81.31,5.67,106.06,1501.4,51.99,0
2026-03-11 02:38:25.091904,77.99,3.24,124.6,1538.6,46.69,0
2026-03-11 02:39:25.091904,83.1,6.63,113.27,1462.1,54.01,0
2026-03-11 02:40:25.091904,78.15,5.27,125.42,1498.9,50.3,0
2026-03-11 02:41:25.091904,78.75,4.98,97.54,1447.3,45.46,0
2026-03-11 02:42:25.091904,87.26,5.53,117.88,1538.1,56.65,0
2026-03-11 02:43:25.091904,69.27,4.84,121.98,1456.4,50.62,0
2026-03-11 02:44:25.091904,74.61,5.09,115.92,1457.9,44.35,0
2026-03-11 02:45:25.091904,80.22,6.74,120.76,1543.4,57.94,0
2026-03-11 02:46:25.091904,78.0,6.43,129.58,1538.0,48.4,0
2026-03-11 02:47:25.091904,88.72,5.96,117.25,1578.1,51.66,0
2026-03-11 02:48:25.091904,86.34,5.34,127.98,1618.1,55.12,0
2026-03-11 02:49:25.091904,81.81,4.57,126.3,1453.9,48.18,0
2026-03-11 02:50:25.091904,80.03,6.45,113.36,1563.2,54.01,0
2026-03-11 02:51:25.091904,83.55,3.77,96.83,1375.5,46.45,0
2026-03-11 02:52:25.091904,77.67,7.41,120.2,1474.0,43.48,0
2026-03-11 02:53:25.091904,91.56,5.96,131.16,1460.4,49.69,0
2026-03-11 02:54:25.091904,80.11,6.6,130.17,1485.0,52.18,0
2026-03-11 02:55:25.091904,80.08,5.63,122.77,1512.9,52.6,0
2026-03-11 02:56:25.091904,77.74,4.83,114.84,1453.2,54.74,0
2026-03-11 02:57:25.091904,77.73,6.28,126.36,1514.7,44.95,0
2026-03-11 02:58:25.091904,84.86,3.1,107.95,1521.8,46.25,0
2026-03-11 02:59:25.091904,81.96,4.21,123.58,1571.5,56.9,0
2026-03-11 03:00:25.091904,84.95,4.74,128.95,1484.4,54.81,0
2026-03-11 03:01:25.091904,70.76,3.14,119.28,1516.6,40.77,0
2026-03-11 03:02:25.091904,82.53,5.86,110.34,1506.0,52.19,0
2026-03-11 03:03:25.091904,85.76,6.71,119.42,1527.2,59.37,0
2026-03-11 03:04:25.091904,76.6,2.69,123.05,1410.0,46.98,0
2026-03-11 03:05:25.091904,73.66,4.44,110.95,1561.6,46.81,0
2026-03-11 03:06:25.091904,84.38,4.77,116.22,1438.6,45.93,0
2026-03-11 03:07:25.091904,81.42,5.44,127.55,1483.2,40.16,0
2026-03-11 03:08:25.091904,78.01,6.15,128.65,1506.2,53.12,0
2026-03-11 03:09:25.091904,70.9,4.62,121.1,1555.8,49.48,0
2026-03-11 03:10:25.091904,85.27,6.27,112.62,1492.8,45.88,0
2026-03-11 03:11:25.091904,91.27,5.12,100.54,1474.1,52.13,0
2026-03-11 03:12:25.091904,73.8,4.19,122.51,1537.2,54.21,0
2026-03-11 03:13:25.091904,81.39,5.31,106.31,1585.9,46.43,0
2026-03-11 03:14:25.091904,81.59,3.29,121.34,1488.1,44.42,0
2026-03-11 03:15:25.091904,73.6,4.66,114.32,1456.1,54.86,0
2026-03-11 03:16:25.091904,77.37,4.76,125.81,1432.5,48.37,0
2026-03-11 03:17:25.091904,74.5,4.18,109.9,1434.5,48.72,0
2026-03-11 03:18:25.091904,91.27,8.42,106.89,1512.2,57.2,0
2026-03-11 03:19:25.091904,89.48,6.76,123.25,1487.3,47.35,0
2026-03-11 03:20:25.091904,81.26,5.27,119.62,1534.8,55.09,0
2026-03-11 03:21:25.091904,77.37,5.58,126.32,1483.6,55.8,0
2026-03-11 03:22:25.091904,79.4,5.7,131.63,1409.6,45.57,0
2026-03-11 03:23:25.091904,78.85,5.84,115.69,1486.5,45.6,0
2026-03-11 03:24:25.091904,79.82,7.11,126.7,1484.1,51.91,0
2026-03-11 03:25:25.091904,82.04,6.25,105.24,1507.3,43.26,0
2026-03-11 03:26:25.091904,77.23,2.32,108.7,1480.2,43.22,0
2026-03-11 03:27:25.091904,84.46,6.13,119.94,1490.3,56.59,0
2026-03-11 03:28:25.091904,77.7,3.87,116.59,1465.1,50.2,0
2026-03-11 03:29:25.091904,78.76,4.25,100.06,1420.8,49.11,0
2026-03-11 03:30:25.091904,82.28,6.32,135.84,1547.5,48.84,0
2026-03-11 03:31:25.091904,69.13,2.48,100.54,1445.6,48.31,0
2026-03-11 03:32:25.091904,85.34,7.31,115.76,1456.1,54.25,0
2026-03-11 03:33:25.091904,79.58,6.1,128.32,1595.9,49.09,0
2026-03-11 03:34:25.091904,74.84,5.45,117.95,1477.0,45.95,0
2026-03-11 03:35:25.091904,83.92,6.13,125.28,1462.0,54.97,0
2026-03-11 03:36:25.091904,80.35,6.55,112.92,1549.3,47.0,0
2026-03-11 03:37:25.091904,81.63,5.3,121.08,1410.9,45.48,0
2026-03-11 03:38:25.091904,85.9,6.04,132.36,1377.9,52.01,0
2026-03-11 03:39:25.091904,73.08,3.68,115.64,1479.1,52.31,0
2026-03-11 03:40:25.091904,82.61,6.1,124.18,1517.2,53.1,0
2026-03-11 03:41:25.091904,73.49,5.82,117.57,1575.2,48.83,0
2026-03-11 03:42:25.091904,90.78,6.94,121.12,1533.3,47.29,0
2026-03-11 03:43:25.091904,74.35,5.24,124.15,1550.9,50.78,0
2026-03-11 03:44:25.091904,78.51,5.41,108.87,1530.7,50.28,0
2026-03-11 03:45:25.091904,83.53,3.75,110.26,1499.6,44.89,0
2026-03-11 03:46:25.091904,78.94,5.0,114.29,1511.6,51.46,0
2026-03-11 03:47:25.091904,76.26,5.83,126.06,1501.1,39.71,0
2026-03-11 03:48:25.091904,85.12,5.95,128.47,1576.3,52.09,0
2026-03-11 03:49:25.091904,87.73,7.31,135.42,1493.5,41.58,0
2026-03-11 03:50:25.091904,78.4,5.62,116.35,1373.5,54.13,0
2026-03-11 03:51:25.091904,77.39,4.87,114.99,1431.9,49.17,0
2026-03-11 03:52:25.091904,79.54,5.75,121.07,1525.8,38.48,0
2026-03-11 03:53:25.091904,77.56,4.25,110.04,1441.3,50.66,0
2026-03-11 03:54:25.091904,75.06,6.79,128.6,1500.0,54.86,0
2026-03-11 03:55:25.091904,77.31,4.06,111.36,1517.4,40.2,0
2026-03-11 03:56:25.091904,86.93,4.45,109.78,1534.6,57.99,0
2026-03-11 03:57:25.091904,73.06,3.55,107.55,1513.0,53.95,0
2026-03-11 03:58:25.091904,77.6,5.11,113.94,1469.0,52.41,0
2026-03-11 03:59:25.091904,76.42,5.87,117.08,1372.6,46.13,0
2026-03-11 04:00:25.091904,87.22,7.23,113.05,1453.6,47.32,0
2026-03-11 04:01:25.091904,85.26,4.92,110.5,1450.5,44.92,0
2026-03-11 04:02:25.091904,84.71,4.7,133.37,1506.8,55.97,0
2026-03-11 04:03:25.091904,67.18,1.4,117.13,1420.7,52.39,0
2026-03-11 04:04:25.091904,82.85,5.3,122.94,1499.5,44.77,0
2026-03-11 04:05:25.091904,86.53,5.04,124.12,1547.2,50.5,0
2026-03-11 04:06:25.091904,82.34,5.02,114.85,1495.6,57.26,0
2026-03-11 04:07:25.091904,86.22,7.03,108.29,1536.2,49.89,0
2026-03-11 04:08:25.091904,79.35,5.74,114.86,1454.3,49.64,0
2026-03-11 04:09:25.091904,79.87,4.44,123.34,1523.5,42.61,0
2026-03-11 04:10:25.091904,83.12,3.78,110.88,1487.3,55.24,0
2026-03-11 04:11:25.091904,78.35,3.44,124.67,1503.7,43.93,0
2026-03-11 04:12:25.091904,73.18,4.4,95.56,1442.9,45.4,0
2026-03-11 04:13:25.091904,78.96,5.5,119.61,1555.9,54.92,0
2026-03-11 04:14:25.091904,79.75,2.15,125.51,1462.6,49.26,0
2026-03-11 04:15:25.091904,81.1,4.82,129.66,1508.2,46.22,0
2026-03-11 04:16:25.091904,82.7,6.08,106.49,1593.6,48.23,0
2026-03-11 04:17:25.091904,74.71,3.6,122.9,1474.9,48.85,0
2026-03-11 04:18:25.091904,84.87,4.76,134.96,1484.2,43.42,0
2026-03-11 04:19:25.091904,84.8,3.66,140.51,1464.3,49.81,0
2026-03-11 04:20:25.091904,78.37,1.34,120.03,1546.6,50.38,0
2026-03-11 04:21:25.091904,84.33,3.92,111.43,1541.3,57.79,0
2026-03-11 04:22:25.091904,75.51,3.56,133.59,1558.0,44.29,0
